Index,Eigenvalue
1794,467.227966
1795,466.848785
1796,466.630005
1797,465.981812
1798,465.799347
1799,465.530243
1800,465.365265
1801,464.922852
1802,464.696564
1803,464.611633
1804,463.883942
1805,463.624146
1806,463.350067
1807,463.029663
1808,462.526367
1809,462.516754
1810,461.714233
1811,461.586151
1812,461.344025
1813,460.939148
1814,460.586426
1815,460.241913
1816,460.052246
1817,459.790039
1818,459.686401
1819,459.278015
1820,458.600342
1821,458.339752
1822,458.148376
1823,457.968414
1824,457.667938
1825,457.262085
1826,457.111084
1827,456.485107
1828,456.322083
1829,456.029846
1830,455.572937
1831,455.505157
1832,454.957947
1833,454.688751
1834,454.360352
1835,453.912811
1836,453.833099
1837,453.251312
1838,453.062744
1839,452.973785
1840,452.450562
1841,452.017670
1842,451.473724
1843,451.189209
1844,450.929718
1845,450.498230
1846,449.856262
1847,449.624420
1848,449.273987
1849,449.125275
1850,448.784393
1851,448.487915
1852,447.821716
1853,447.730103
1854,447.639008
1855,447.061859
1856,446.452698
1857,446.358704
1858,445.897034
1859,445.566071
1860,445.329559
1861,445.120331
1862,444.812225
1863,444.642883
1864,444.131134
1865,443.692017
1866,443.425598
1867,443.372833
1868,442.813934
1869,442.493439
1870,442.464661
1871,442.229675
1872,441.465698
1873,441.305939
1874,441.251617
1875,440.840546
1876,440.678101
1877,440.267761
1878,439.649139
1879,439.427368
1880,439.384125
1881,439.071411
1882,438.765625
1883,438.326752
1884,438.128754
1885,437.716980
1886,437.383026
1887,437.292572
1888,436.886322
1889,436.644958
1890,436.582916
1891,436.162811
1892,435.934845
1893,435.721405
1894,435.507477
1895,435.301697
1896,434.939148
1897,434.499756
1898,434.380585
1899,433.604980
1900,433.046326
1901,432.905792
1902,432.644257
1903,432.339874
1904,432.145081
1905,431.413422
1906,431.025116
1907,430.610809
1908,430.463959
1909,430.168549
1910,429.999084
1911,429.495850
1912,429.267914
1913,429.115875
1914,428.685974
1915,428.654602
1916,428.173737
1917,427.899658
1918,427.625153
1919,427.491821
1920,427.199432
1921,427.007690
1922,426.603088
1923,426.482269
1924,426.328156
1925,425.583313
1926,425.374695
1927,424.938599
1928,424.505249
1929,424.391418
1930,424.191681
1931,423.797852
1932,423.562683
1933,423.244873
1934,422.586487
1935,422.521301
1936,422.227539
1937,421.919434
1938,421.620728
1939,421.458984
1940,421.090118
1941,420.787323
1942,420.539154
1943,420.484680
1944,419.776611
1945,419.451752
1946,419.075684
1947,418.692932
1948,418.620178
1949,418.381531
1950,417.733673
1951,417.473053
1952,417.257050
1953,416.954956
1954,416.685974
1955,416.588013
1956,416.200745
1957,416.043549
1958,415.529327
1959,415.431458
1960,414.954498
1961,414.623657
1962,414.393677
1963,414.035919
1964,413.843048
1965,413.392303
1966,413.173401
1967,413.065155
1968,412.773407
1969,412.409241
1970,412.270996
1971,412.086304
1972,411.698273
1973,411.345917
1974,410.842285
1975,410.690887
1976,410.336456
1977,410.177185
1978,409.943726
1979,409.636597
1980,409.553253
1981,409.134918
1982,408.810608
1983,408.424896
1984,407.895111
1985,407.697662
1986,407.458008
1987,406.968109
1988,406.651794
1989,406.476074
1990,406.413879
1991,405.951477
1992,405.760895
1993,405.668610
1994,405.030396
1995,404.781860
1996,404.528412
1997,404.086456
1998,403.696106
1999,403.408051
2000,403.354095
2001,403.166962
2002,402.855499
2003,402.525269
2004,402.402740
2005,401.956940
2006,401.686340
2007,401.278259
2008,401.038116
2009,400.800415
2010,400.673950
2011,400.228760
2012,399.896820
2013,399.462189
2014,399.084778
2015,398.794556
2016,398.711060
2017,398.353607
2018,397.770142
2019,397.759918
2020,397.398621
2021,397.037445
2022,396.933350
2023,396.622742
2024,396.486450
2025,396.174591
2026,395.888184
2027,395.327393
2028,395.232513
2029,395.021454
2030,394.326874
2031,394.212952
2032,393.749908
2033,393.581451
2034,393.306885
2035,393.063446
2036,392.981903
2037,392.575470
2038,392.511902
2039,392.004150
2040,391.432251
2041,391.253540
2042,391.021515
2043,390.509674
2044,390.047241
2045,389.831787
2046,389.639740
2047,389.413483
2048,389.055145
2049,388.722504
2050,388.429108
2051,388.364197
2052,388.176544
2053,387.995789
2054,387.423370
2055,386.940491
2056,386.789917
2057,386.441437
2058,386.407227
2059,386.108429
2060,385.822601
2061,385.432037
2062,384.927490
2063,384.703674
2064,384.414368
2065,384.227753
2066,384.053284
2067,383.709106
2068,383.543884
2069,383.347931
2070,382.894806
2071,382.706268
2072,382.167419
2073,381.998260
2074,381.878448
2075,381.570679
2076,380.973724
2077,380.913971
2078,380.507996
2079,380.005768
2080,379.891235
2081,379.848969
2082,379.571655
2083,379.205109
2084,378.842102
2085,378.582520
2086,378.406555
2087,377.946136
2088,377.802521
2089,377.589447
2090,377.348938
2091,376.908630
2092,376.223877
2093,375.922363
2094,375.664856
2095,375.555786
2096,375.510620
2097,375.205475
2098,374.800385
2099,374.549316
2100,374.307098
2101,373.834656
2102,373.739197
2103,373.551300
2104,373.396606
2105,373.033905
2106,372.665649
2107,372.218109
2108,372.051361
2109,371.935608
2110,371.562042
2111,371.429993
2112,371.095154
2113,370.764587
2114,370.672699
2115,370.307617
2116,370.070770
2117,369.831390
2118,369.574860
2119,369.224670
2120,368.822510
2121,368.569366
2122,368.244019
2123,368.003876
2124,367.615723
2125,367.450806
2126,367.130707
2127,366.894440
2128,366.761749
2129,366.044006
2130,365.886963
2131,365.747223
2132,365.435028
2133,365.160217
2134,364.785370
2135,364.559509
2136,364.111328
2137,363.732330
2138,363.611053
2139,363.370880
2140,363.281158
2141,363.022400
2142,362.788422
2143,362.346771
2144,362.211304
2145,362.023376
2146,361.507263
2147,361.418671
2148,361.259308
2149,361.027985
2150,360.569550
2151,360.177399
2152,359.989929
2153,359.219910
2154,358.966553
2155,358.701385
2156,358.623383
2157,358.364105
2158,358.070801
2159,357.766998
2160,357.640472
2161,357.292480
2162,357.103119
2163,356.875427
2164,356.487823
2165,356.206390
2166,356.042328
2167,355.937958
2168,355.733337
2169,355.045471
2170,354.741333
2171,354.580719
2172,354.122925
2173,353.927429
2174,353.756470
2175,353.534546
2176,353.464569
2177,353.156403
2178,352.962677
2179,352.374573
2180,352.192657
2181,352.041901
2182,351.824005
2183,351.511597
2184,351.181152
2185,350.962616
2186,350.609222
2187,350.530640
2188,350.157806
2189,349.950775
2190,349.882629
2191,349.298157
2192,349.110840
2193,348.755737
2194,348.663177
2195,348.269257
2196,348.081512
2197,347.968719
2198,347.556793
2199,347.182281
2200,347.100616
2201,346.696930
2202,346.332275
2203,345.904297
2204,345.456146
2205,345.134888
2206,345.071594
2207,344.906616
2208,344.776337
2209,344.410522
2210,344.155212
2211,344.058777
2212,343.715546
2213,343.305725
2214,342.951752
2215,342.805389
2216,342.581268
2217,342.453979
2218,342.138397
2219,341.583496
2220,341.421509
2221,341.217926
2222,340.820099
2223,340.477173
2224,340.424133
2225,340.043640
2226,339.899170
2227,339.813446
2228,339.340668
2229,338.951172
2230,338.827728
2231,338.749573
2232,338.571045
2233,338.211792
2234,337.428802
2235,337.290466
2236,337.047058
2237,336.852020
2238,336.713287
2239,336.425873
2240,336.049835
2241,335.946991
2242,335.597534
2243,335.469025
2244,335.223572
2245,335.085266
2246,334.704315
2247,334.474060
2248,334.275848
2249,333.739532
2250,333.658630
2251,333.171295
2252,333.119171
2253,332.877563
2254,332.387146
2255,332.230133
2256,331.861298
2257,331.787384
2258,331.510132
2259,331.050598
2260,330.741608
2261,330.454193
2262,330.204407
2263,329.881348
2264,329.708557
2265,329.442871
2266,328.983673
2267,328.825226
2268,328.582672
2269,328.308563
2270,328.132050
2271,327.793304
2272,327.640198
2273,327.461578
2274,327.298096
2275,326.780853
2276,326.591034
2277,326.237976
2278,325.765839
2279,325.689209
2280,325.474792
2281,325.302948
2282,325.106384
2283,324.615601
2284,324.506012
2285,324.144684
2286,323.976440
2287,323.523804
2288,323.477051
2289,323.293762
2290,322.881744
2291,322.837921
2292,322.321533
2293,322.215424
2294,321.975189
2295,321.791565
2296,321.587158
2297,321.276276
2298,321.003632
2299,320.720154
2300,320.541626
2301,320.361298
2302,319.630951
2303,319.556244
2304,319.313782
2305,319.185791
2306,318.961609
2307,318.582916
2308,318.264069
2309,318.140900
2310,317.803680
2311,317.513885
2312,317.179840
2313,316.862335
2314,316.719971
2315,316.508606
2316,316.127197
2317,315.638184
2318,315.570923
2319,315.321625
2320,315.094086
2321,314.875702
2322,314.593658
2323,314.456909
2324,314.254272
2325,313.975189
2326,313.564484
2327,313.380280
2328,313.245911
2329,312.896851
2330,312.640717
2331,312.123169
2332,311.852142
2333,311.435089
2334,311.336273
2335,311.041107
2336,310.883423
2337,310.683228
2338,310.550262
2339,310.390900
2340,310.191315
2341,309.854431
2342,309.575378
2343,309.335663
2344,309.111389
2345,308.885529
2346,308.680328
2347,308.409302
2348,308.194855
2349,308.022095
2350,307.907990
2351,307.782990
2352,307.584778
2353,307.044952
2354,306.829437
2355,306.682648
2356,306.376648
2357,306.234314
2358,305.962952
2359,305.796173
2360,305.580719
2361,305.112518
2362,304.849060
2363,304.658051
2364,304.391296
2365,304.008728
2366,303.626617
2367,303.400299
2368,303.190002
2369,302.998474
2370,302.642395
2371,302.502167
2372,302.330933
2373,301.937286
2374,301.760986
2375,301.579742
2376,301.307434
2377,301.079834
2378,300.879578
2379,300.565643
2380,300.444855
2381,299.915314
2382,299.749542
2383,299.495392
2384,299.154755
2385,299.011322
2386,298.838623
2387,298.435028
2388,298.267761
2389,297.936859
2390,297.860992
2391,297.605896
2392,297.244843
2393,297.144348
2394,297.047394
2395,296.834778
2396,296.392548
2397,296.129120
2398,296.037750
2399,295.874695
2400,295.702209
2401,295.430145
2402,295.187042
2403,294.433685
2404,294.375580
2405,294.160858
2406,294.000092
2407,293.630707
2408,293.400421
2409,293.187408
2410,293.138245
2411,292.767059
2412,292.472931
2413,292.143829
2414,291.846069
2415,291.818848
2416,291.575195
2417,291.323578
2418,291.181580
2419,291.010590
2420,290.803223
2421,290.538940
2422,290.124329
2423,289.741882
2424,289.657623
2425,289.516968
2426,289.181000
2427,289.079041
2428,288.932281
2429,288.745422
2430,288.659058
2431,288.138763
2432,287.684204
2433,287.519836
2434,287.456055
2435,287.395081
2436,287.190155
2437,286.804321
2438,286.514832
2439,286.505005
2440,286.293793
2441,285.972931
2442,285.735626
2443,285.607574
2444,285.430786
2445,285.267334
2446,284.691772
2447,284.636444
2448,284.226227
2449,284.153503
2450,283.955261
2451,283.293488
2452,283.116180
2453,282.974182
2454,282.783356
2455,282.626923
2456,282.316406
2457,282.153137
2458,281.773499
2459,281.506042
2460,281.302734
2461,281.251770
2462,280.864471
2463,280.649200
2464,280.261993
2465,279.977112
2466,279.871521
2467,279.690186
2468,279.351471
2469,279.245392
2470,279.025574
2471,278.931671
2472,278.509735
2473,278.184967
2474,278.100037
2475,277.756683
2476,277.252136
2477,276.952026
2478,276.892212
2479,276.756165
2480,276.591949
2481,276.390381
2482,276.286560
2483,275.832245
2484,275.453064
2485,275.166748
2486,274.885162
2487,274.703339
2488,274.644775
2489,274.165070
2490,273.927429
2491,273.742126
2492,273.699097
2493,273.411682
2494,273.116119
2495,273.037354
2496,272.688293
2497,272.281799
2498,272.151611
2499,271.876587
2500,271.654510
2501,271.377289
2502,271.126709
2503,270.996826
2504,270.798431
2505,270.702454
2506,270.526794
2507,270.439545
2508,269.893280
2509,269.738281
2510,269.657043
2511,269.470764
2512,269.384918
2513,269.079773
2514,268.886932
2515,268.771698
2516,268.364838
2517,268.280304
2518,268.060547
2519,267.788452
2520,267.340881
2521,267.073212
2522,266.923523
2523,266.646729
2524,266.386139
2525,265.965790
2526,265.858124
2527,265.636932
2528,265.270325
2529,265.229248
2530,264.950073
2531,264.718719
2532,264.608002
2533,264.364655
2534,264.216309
2535,263.926086
2536,263.735718
2537,263.525299
2538,263.382874
2539,263.005035
2540,262.671478
2541,262.531128
2542,261.966156
2543,261.793976
2544,261.725922
2545,261.683075
2546,261.261383
2547,261.187744
2548,260.974976
2549,260.689880
2550,260.365112
2551,260.100952
2552,259.817078
2553,259.570404
2554,259.520355
2555,259.390076
2556,259.149506
2557,258.917511
2558,258.712952
2559,258.225769
2560,257.868896
2561,257.854919
2562,257.765350
2563,257.685394
2564,257.348755
2565,257.124695
2566,256.903625
2567,256.685364
2568,256.535004
2569,256.327759
2570,255.954681
2571,255.723953
2572,255.593277
2573,255.254395
2574,255.175674
2575,254.795441
2576,254.614365
2577,254.414673
2578,254.232849
2579,254.155670
2580,253.709366
2581,253.594360
2582,253.376434
2583,253.345566
2584,252.899536
2585,252.710144
2586,252.602722
2587,252.296814
2588,252.170349
2589,251.830765
2590,251.509521
2591,251.437103
2592,251.192322
2593,251.039032
2594,250.772995
2595,250.737274
2596,250.368454
2597,250.211472
2598,249.961105
2599,249.945236
2600,249.500961
2601,249.413345
2602,249.044556
2603,248.753525
2604,248.592545
2605,248.337418
2606,248.225662
2607,247.724289
2608,247.546890
2609,247.438965
2610,247.141235
2611,246.972855
2612,246.613525
2613,246.404633
2614,246.239716
2615,246.105499
2616,246.022308
2617,245.802902
2618,245.711044
2619,245.566711
2620,244.977097
2621,244.778503
2622,244.629318
2623,244.474213
2624,244.038925
2625,243.795410
2626,243.727020
2627,243.576126
2628,243.377472
2629,243.125656
2630,242.779541
2631,242.605133
2632,242.494843
2633,242.251755
2634,242.134018
2635,241.998886
2636,241.678818
2637,241.295486
2638,241.197906
2639,241.120758
2640,240.817459
2641,240.601929
2642,240.321625
2643,240.007187
2644,239.929016
2645,239.618774
2646,239.538742
2647,239.413467
2648,239.055069
2649,238.806030
2650,238.553696
2651,238.086761
2652,238.027924
2653,237.828430
2654,237.629852
2655,237.410889
2656,236.936615
2657,236.887115
2658,236.763840
2659,236.525635
2660,236.215775
2661,236.092499
2662,235.770737
2663,235.667648
2664,235.491882
2665,235.323288
2666,235.137863
2667,234.961487
2668,234.912369
2669,234.499359
2670,234.329758
2671,234.076263
2672,233.685135
2673,233.645874
2674,233.596970
2675,233.382034
2676,233.159454
2677,232.614197
2678,232.425842
2679,232.273285
2680,232.099503
2681,231.858002
2682,231.616714
2683,231.371582
2684,231.332947
2685,231.200912
2686,230.754242
2687,230.613983
2688,230.490265
2689,230.031937
2690,229.908081
2691,229.664261
2692,229.571396
2693,229.353912
2694,228.997681
2695,228.811096
2696,228.712830
2697,228.461395
2698,228.185776
2699,228.129608
2700,227.859970
2701,227.770386
2702,227.747421
2703,227.133255
2704,226.858292
2705,226.665298
2706,226.490326
2707,226.242477
2708,225.924744
2709,225.832977
2710,225.645584
2711,225.472504
2712,225.322906
2713,225.200516
2714,225.019241
2715,224.864105
2716,224.731262
2717,224.525742
2718,224.371216
2719,224.133469
2720,223.920029
2721,223.778015
2722,223.566711
2723,223.320694
2724,223.052353
2725,222.763214
2726,222.581329
2727,222.404343
2728,222.359482
2729,222.086014
2730,221.734253
2731,221.678360
2732,221.362366
2733,221.168365
2734,221.103882
2735,220.909393
2736,220.808441
2737,220.371887
2738,220.138504
2739,220.036545
2740,219.848679
2741,219.567123
2742,219.405014
2743,219.164902
2744,218.691910
2745,218.421173
2746,218.135391
2747,218.084824
2748,218.016739
2749,217.744171
2750,217.587708
2751,217.216385
2752,217.091156
2753,216.952118
2754,216.867661
2755,216.707916
2756,216.231247
2757,216.203308
2758,215.901062
2759,215.843521
2760,215.690582
2761,215.495422
2762,215.434418
2763,215.098648
2764,214.857910
2765,214.684860
2766,214.594589
2767,214.382767
2768,214.246170
2769,213.984131
2770,213.710739
2771,213.584778
2772,213.213242
2773,213.160294
2774,213.115326
2775,212.775665
2776,212.437027
2777,212.157410
2778,212.084366
2779,211.968552
2780,211.733688
2781,211.410172
2782,211.328506
2783,211.026154
2784,210.805222
2785,210.621582
2786,210.419861
2787,210.308411
2788,209.944336
2789,209.885712
2790,209.511642
2791,209.491684
2792,209.280853
2793,209.182571
2794,209.010132
2795,208.793213
2796,208.714355
2797,208.395035
2798,208.358414
2799,207.932922
2800,207.866699
2801,207.531357
2802,207.177567
2803,207.112274
2804,206.825958
2805,206.653122
2806,206.413101
2807,206.118118
2808,205.952209
2809,205.811722
2810,205.596176
2811,205.435974
2812,205.150330
2813,204.988953
2814,204.759674
2815,204.599075
2816,204.518631
2817,204.302155
2818,204.218796
2819,204.016144
2820,203.826447
2821,203.462097
2822,203.134338
2823,202.940628
2824,202.749527
2825,202.605621
2826,202.305847
2827,202.106674
2828,202.076904
2829,201.934402
2830,201.849686
2831,201.770508
2832,201.411896
2833,201.389282
2834,200.856934
2835,200.699829
2836,200.426697
2837,200.284637
2838,200.205063
2839,199.899963
2840,199.706253
2841,199.510437
2842,199.476746
2843,199.231003
2844,199.132233
2845,198.941513
2846,198.641144
2847,198.447845
2848,198.085892
2849,197.956146
2850,197.881683
2851,197.550232
2852,197.506042
2853,197.283585
2854,197.128220
2855,197.027512
2856,196.663834
2857,196.587418
2858,196.492416
2859,196.351898
2860,196.028732
2861,195.971603
2862,195.777588
2863,195.442596
2864,195.087799
2865,194.886139
2866,194.631149
2867,194.361725
2868,194.265854
2869,194.182083
2870,194.043121
2871,193.854248
2872,193.617996
2873,193.434875
2874,193.249420
2875,192.924149
2876,192.814392
2877,192.679916
2878,192.615265
2879,192.448273
2880,192.300156
2881,192.031784
2882,191.934113
2883,191.653259
2884,191.444031
2885,191.327576
2886,191.100815
2887,190.776062
2888,190.626389
2889,190.510483
2890,190.324646
2891,190.206543
2892,190.081238
2893,189.697037
2894,189.675369
2895,189.501068
2896,189.431931
2897,189.050842
2898,188.763184
2899,188.426514
2900,188.385712
2901,188.124191
2902,187.892502
2903,187.884735
2904,187.649536
2905,187.530762
2906,187.231735
2907,187.170151
2908,186.975800
2909,186.904739
2910,186.666611
2911,186.355484
2912,186.320633
2913,186.001144
2914,185.797607
2915,185.681244
2916,185.639114
2917,185.545929
2918,185.397400
2919,185.178802
2920,184.871490
2921,184.538986
2922,184.445358
2923,184.265030
2924,184.127548
2925,183.738678
2926,183.604752
2927,183.359619
2928,183.178757
2929,182.906052
2930,182.813751
2931,182.539536
2932,182.348602
2933,182.173340
2934,182.117447
2935,181.956406
2936,181.908966
2937,181.609268
2938,181.438339
2939,181.179184
2940,180.991730
2941,180.823700
2942,180.518509
2943,180.268707
2944,180.173553
2945,179.818130
2946,179.681046
2947,179.625931
2948,179.284958
2949,179.198380
2950,178.977203
2951,178.881699
2952,178.732117
2953,178.524734
2954,178.334091
2955,178.273788
2956,177.991287
2957,177.831970
2958,177.672363
2959,177.527267
2960,177.417465
2961,177.237457
2962,177.133163
2963,176.829514
2964,176.673141
2965,176.567825
2966,176.220337
2967,176.165497
2968,175.923889
2969,175.842606
2970,175.726852
2971,175.414780
2972,175.267365
2973,174.875122
2974,174.859207
2975,174.557831
2976,174.548035
2977,174.405563
2978,174.295975
2979,173.989487
2980,173.930115
2981,173.572998
2982,173.321442
2983,173.221085
2984,172.998108
2985,172.698349
2986,172.603104
2987,172.432526
2988,172.216202
2989,172.100906
2990,171.704590
2991,171.679840
2992,171.475784
2993,171.244827
2994,171.009323
2995,170.956314
2996,170.549484
2997,170.528320
2998,170.348862
2999,170.080551
3000,169.991745
3001,169.848404
3002,169.551773
3003,169.450073
3004,169.365540
3005,169.091110
3006,168.981171
3007,168.868881
3008,168.744766
3009,168.529266
3010,168.305481
3011,168.171783
3012,167.948029
3013,167.788086
3014,167.682541
3015,167.482330
3016,167.366501
3017,167.126938
3018,167.036102
3019,166.874557
3020,166.687866
3021,166.349533
3022,166.244766
3023,165.995514
3024,165.868164
3025,165.723892
3026,165.470093
3027,165.380280
3028,165.291138
3029,165.101562
3030,164.798187
3031,164.573318
3032,164.485291
3033,164.286819
3034,164.138199
3035,164.019165
3036,163.869904
3037,163.829483
3038,163.750259
3039,163.672165
3040,163.298203
3041,163.005203
3042,162.936279
3043,162.779770
3044,162.594284
3045,162.320160
3046,162.288162
3047,162.214554
3048,162.012863
3049,161.684891
3050,161.498108
3051,161.205582
3052,161.086075
3053,160.878067
3054,160.760086
3055,160.709946
3056,160.506149
3057,160.424469
3058,160.324646
3059,159.950302
3060,159.869095
3061,159.701508
3062,159.559387
3063,159.346893
3064,158.912537
3065,158.761108
3066,158.562943
3067,158.468506
3068,158.372147
3069,158.351318
3070,158.194107
3071,157.994614
3072,157.655151
3073,157.599594
3074,157.547256
3075,157.382812
3076,157.138092
3077,156.917892
3078,156.823380
3079,156.660370
3080,156.417816
3081,156.130981
3082,156.022751
3083,155.955811
3084,155.601746
3085,155.461060
3086,155.213135
3087,155.114456
3088,154.958603
3089,154.809021
3090,154.702026
3091,154.612625
3092,154.501633
3093,154.315033
3094,154.113159
3095,153.997849
3096,153.785370
3097,153.611801
3098,153.297134
3099,152.895279
3100,152.845413
3101,152.644791
3102,152.514786
3103,152.452332
3104,152.322723
3105,152.203873
3106,151.855789
3107,151.709854
3108,151.632339
3109,151.390762
3110,151.324081
3111,151.259186
3112,150.869965
3113,150.789566
3114,150.611816
3115,150.329483
3116,150.249207
3117,150.116013
3118,149.881805
3119,149.621796
3120,149.491135
3121,149.335938
3122,149.142578
3123,149.020294
3124,148.853149
3125,148.770340
3126,148.594070
3127,148.496964
3128,148.073639
3129,147.923050
3130,147.814987
3131,147.728317
3132,147.643890
3133,147.385300
3134,147.336029
3135,147.195938
3136,147.051300
3137,146.703476
3138,146.413208
3139,146.237213
3140,146.129654
3141,146.061005
3142,145.982620
3143,145.759979
3144,145.606400
3145,145.566757
3146,145.251404
3147,145.006027
3148,144.903625
3149,144.771393
3150,144.543884
3151,144.482437
3152,144.294907
3153,144.010269
3154,143.863968
3155,143.693527
3156,143.546005
3157,143.419907
3158,143.398499
3159,143.156311
3160,142.993805
3161,142.772034
3162,142.610229
3163,142.419434
3164,142.280380
3165,141.924896
3166,141.874588
3167,141.829407
3168,141.694733
3169,141.631119
3170,141.520294
3171,141.371307
3172,141.246948
3173,141.161697
3174,140.985291
3175,140.666428
3176,140.644470
3177,140.465927
3178,140.290833
3179,140.145279
3180,139.893906
3181,139.676895
3182,139.653519
3183,139.410736
3184,139.184128
3185,139.106964
3186,139.030991
3187,138.760162
3188,138.441422
3189,138.381287
3190,138.249222
3191,137.932465
3192,137.756531
3193,137.575699
3194,137.425537
3195,137.385223
3196,137.254898
3197,137.058487
3198,137.020050
3199,136.945999
3200,136.723251
3201,136.609863
3202,136.392532
3203,136.183960
3204,136.119186
3205,135.986465
3206,135.764282
3207,135.665665
3208,135.557251
3209,135.209869
3210,135.046707
3211,134.825699
3212,134.808533
3213,134.769638
3214,134.682083
3215,134.653351
3216,134.373840
3217,134.137314
3218,133.894669
3219,133.719864
3220,133.687256
3221,133.616104
3222,133.497345
3223,133.105988
3224,132.968369
3225,132.818481
3226,132.754395
3227,132.557663
3228,132.414429
3229,132.226456
3230,132.119614
3231,131.906296
3232,131.754074
3233,131.544052
3234,131.450699
3235,131.227219
3236,131.127747
3237,131.093781
3238,130.883942
3239,130.840012
3240,130.782959
3241,130.598282
3242,130.224060
3243,130.186279
3244,130.094589
3245,130.008316
3246,129.748138
3247,129.594482
3248,129.507019
3249,129.262970
3250,129.129379
3251,128.983261
3252,128.852493
3253,128.796539
3254,128.660309
3255,128.444870
3256,128.134003
3257,128.024872
3258,127.858444
3259,127.703110
3260,127.666382
3261,127.532082
3262,127.286324
3263,127.064140
3264,126.838882
3265,126.750793
3266,126.671791
3267,126.561440
3268,126.265656
3269,126.226494
3270,126.033447
3271,125.799156
3272,125.661713
3273,125.569016
3274,125.410294
3275,125.167282
3276,125.000488
3277,124.862083
3278,124.794136
3279,124.657578
3280,124.548447
3281,124.311646
3282,124.211540
3283,124.038795
3284,123.931946
3285,123.805283
3286,123.516708
3287,123.457558
3288,123.377113
3289,123.240959
3290,123.171112
3291,122.867805
3292,122.708038
3293,122.456726
3294,122.380379
3295,122.294685
3296,122.224907
3297,122.140404
3298,122.062920
3299,121.931313
3300,121.634109
3301,121.358582
3302,121.295120
3303,121.174568
3304,121.018448
3305,120.894814
3306,120.599434
3307,120.440071
3308,120.287621
3309,120.240143
3310,120.116562
3311,120.045372
3312,119.971703
3313,119.855980
3314,119.659668
3315,119.464287
3316,119.262650
3317,119.236412
3318,118.979431
3319,118.939980
3320,118.799400
3321,118.460724
3322,118.418831
3323,118.323784
3324,118.172981
3325,118.119293
3326,117.763893
3327,117.694099
3328,117.624626
3329,117.507286
3330,117.358391
3331,117.300339
3332,117.194633
3333,117.053780
3334,116.848000
3335,116.746292
3336,116.540344
3337,116.395096
3338,116.363892
3339,116.135483
3340,116.102036
3341,115.811386
3342,115.752136
3343,115.645668
3344,115.482582
3345,115.137978
3346,115.064682
3347,114.919426
3348,114.806755
3349,114.767067
3350,114.411491
3351,114.341980
3352,114.229332
3353,113.945412
3354,113.882477
3355,113.712219
3356,113.527283
3357,113.397209
3358,113.297134
3359,113.132423
3360,113.018860
3361,112.921822
3362,112.823433
3363,112.756790
3364,112.557175
3365,112.482506
3366,112.239944
3367,112.029861
3368,111.964607
3369,111.726082
3370,111.480316
3371,111.452019
3372,111.203590
3373,111.100639
3374,110.927696
3375,110.798042
3376,110.701767
3377,110.521095
3378,110.396843
3379,110.233971
3380,110.090645
3381,109.981567
3382,109.802292
3383,109.651451
3384,109.506393
3385,109.390770
3386,109.243973
3387,109.120262
3388,109.087021
3389,108.912689
3390,108.856804
3391,108.656021
3392,108.519287
3393,108.411987
3394,108.302376
3395,108.029457
3396,107.880821
3397,107.822655
3398,107.641472
3399,107.370865
3400,107.295563
3401,107.223267
3402,107.085480
3403,106.887741
3404,106.874733
3405,106.745499
3406,106.623932
3407,106.438202
3408,106.135460
3409,106.083046
3410,105.920433
3411,105.875282
3412,105.778900
3413,105.584068
3414,105.534180
3415,105.409584
3416,105.180328
3417,105.072594
3418,104.999039
3419,104.910576
3420,104.703178
3421,104.417259
3422,104.402199
3423,104.305031
3424,104.144341
3425,104.031136
3426,103.759415
3427,103.733215
3428,103.545982
3429,103.468636
3430,103.360947
3431,103.264351
3432,103.095650
3433,102.960831
3434,102.829849
3435,102.673271
3436,102.505821
3437,102.351326
3438,102.162827
3439,101.996857
3440,101.761932
3441,101.746742
3442,101.717262
3443,101.534721
3444,101.355766
3445,101.258827
3446,101.125420
3447,100.903793
3448,100.830841
3449,100.743179
3450,100.505577
3451,100.379135
3452,100.292831
3453,100.229919
3454,100.058716
3455,99.997955
3456,99.882378
3457,99.762451
3458,99.664772
3459,99.455605
3460,99.404327
3461,99.203972
3462,98.962044
3463,98.801178
3464,98.606422
3465,98.473404
3466,98.349983
3467,98.296272
3468,98.183632
3469,98.101318
3470,98.073586
3471,97.856598
3472,97.784363
3473,97.696007
3474,97.498375
3475,97.295197
3476,97.241234
3477,97.153320
3478,97.094154
3479,97.062111
3480,96.874519
3481,96.756989
3482,96.523705
3483,96.474754
3484,96.389732
3485,96.161133
3486,96.070946
3487,95.991112
3488,95.770821
3489,95.626060
3490,95.562050
3491,95.422470
3492,95.211342
3493,95.110893
3494,94.972168
3495,94.779877
3496,94.601387
3497,94.549362
3498,94.501091
3499,94.340477
3500,94.273285
3501,94.073456
3502,93.998589
3503,93.852646
3504,93.807182
3505,93.693031
3506,93.555649
3507,93.376137
3508,93.320641
3509,93.181671
3510,93.048744
3511,92.867485
3512,92.784431
3513,92.557777
3514,92.399155
3515,92.377579
3516,92.254616
3517,92.068825
3518,92.006905
3519,91.861183
3520,91.768005
3521,91.520935
3522,91.448914
3523,91.268135
3524,91.177208
3525,91.133362
3526,90.911522
3527,90.873215
3528,90.698990
3529,90.541603
3530,90.448692
3531,90.316612
3532,90.118385
3533,90.020927
3534,89.835533
3535,89.788124
3536,89.710739
3537,89.676041
3538,89.420502
3539,89.360184
3540,89.310341
3541,89.161728
