PC1,PC2,PC3,PC4,PC5
0.134184,-0.364836,-0.078225,-0.085800,-0.014742
-0.036698,-0.080907,0.149009,0.123452,0.033352
0.207512,-0.107512,-0.008438,-0.200353,0.220140
-0.253941,0.257553,0.288782,-0.170002,-0.240024
0.086514,-0.125150,-0.432654,-0.308519,0.119125
0.057920,-0.499989,0.027318,-0.113506,0.280415
-0.164637,-0.298760,-0.085388,0.195219,-0.349468
-0.004426,0.095223,0.069302,0.166076,0.129059
0.118340,-0.077523,-0.335038,0.403301,0.167979
-0.050743,-0.306365,0.042062,-0.263457,0.109678
-0.405259,0.476846,-0.188455,-0.465637,0.011341
0.515845,0.048477,-0.007688,-0.134098,0.358695
-0.392240,0.288524,-0.327955,-0.268910,-0.788155
0.457898,0.125426,-0.039890,-0.513113,0.069246
-0.127104,0.012995,0.018286,-0.207270,0.053294
-0.533209,-0.696524,0.048197,-0.140955,0.197079
0.282067,-0.014949,-0.032708,-0.550871,0.174768
-0.009635,-0.032394,0.242672,0.671979,-0.496609
-0.016725,0.144033,0.055756,-0.126613,-0.136912
-0.322505,-0.146191,-0.326493,0.011362,-0.370952
-0.286261,0.261379,0.168701,0.452727,-0.517450
-0.162869,-0.078739,-0.060130,-0.284387,-0.325733
-0.234843,0.134339,-0.162446,-0.449593,0.040520
0.000457,0.025916,0.373507,-0.123316,-0.263200
-0.251503,-0.097445,0.314532,-0.144125,-0.245829
0.027016,0.693802,-0.363954,0.426973,-0.153819
-0.011840,-0.022399,0.363283,-0.011934,-0.397355
-0.095073,-0.174929,-0.006634,0.404442,0.458243
-0.316728,0.147588,-0.050678,-0.052223,-0.185752
0.003426,0.228877,0.059463,-0.229001,-0.041651
-0.191731,-0.096418,-0.036674,0.138211,-0.081627
-0.365337,-0.965263,0.063873,0.265642,0.044505
0.345424,-0.387571,0.094585,0.148478,-0.128260
0.245900,-0.119527,-0.079816,0.062681,0.282161
0.214627,-0.175981,-0.056952,-0.022554,-0.263622
-0.227899,-0.001596,-0.321272,-0.003774,0.248761
-0.376774,-0.027085,-0.002672,-0.242511,0.568313
0.715300,-0.009798,0.233424,-0.208945,-0.282603
0.274884,0.093516,0.207271,-0.604752,-0.081943
-0.549880,0.073104,-0.304426,0.107946,-0.030029
-0.164703,0.176214,0.115052,-0.151070,0.697159
0.041646,-0.076699,-0.147914,0.280630,0.105532
-0.391372,0.373725,-0.048210,0.077509,-0.207144
0.020738,-0.219603,0.173988,0.126743,0.083115
-0.524198,-0.288079,-0.097786,-0.050919,0.030803
0.122226,-0.054610,-0.262796,-0.013893,0.242869
0.276080,-0.298781,0.314217,-0.238122,-0.046185
0.333199,-0.436718,-0.086963,0.168992,-0.030291
0.241783,0.251313,-0.266743,-0.139628,0.005786
-0.068242,0.075014,-0.526631,0.226143,-0.082237
0.019694,0.161435,0.397123,0.134758,0.198572
0.056346,0.169011,-0.353396,-0.343534,-0.452262
0.178522,-0.138728,0.191964,-0.120675,0.508251
-0.028870,-0.253172,-0.267985,-0.202721,0.493758
-0.286976,0.143580,-0.275931,-0.307815,0.046949
0.574650,0.124642,-0.116019,0.144861,-0.213148
-0.139561,0.134129,-0.364913,0.231104,-0.462758
0.138923,0.226148,0.054842,0.339920,-0.001269
0.290508,0.692887,-0.250901,-0.041972,0.380402
0.071696,-0.094878,-0.053829,-0.071052,0.065851
-0.237423,-0.012475,0.039252,0.342698,0.503040
0.126641,0.285669,0.212451,-0.085988,0.121998
0.487610,-0.065947,-0.280473,0.276150,0.133010
0.181867,0.716788,-0.077383,-0.016957,-0.007669
-0.240594,-0.020379,0.224918,-0.113011,0.275851
0.495547,-0.588629,-0.510050,0.180865,-0.525777
0.440687,0.337773,0.310873,-0.180545,0.033895
0.027365,0.447545,0.678709,0.052503,-0.494196
-0.270484,0.091645,-0.040076,-0.301988,0.395127
0.045878,0.285083,0.115092,-0.011707,0.190095
0.474988,0.182635,-0.181271,-0.271748,0.022035
0.837081,-0.016952,0.146516,0.482743,-0.342278
-0.546689,-0.317861,0.326050,0.185152,0.306934
-0.151091,0.550572,-0.213561,-0.145295,0.033936
-0.317928,0.190247,-0.084012,0.004861,-0.069030
-0.102932,0.361021,0.025955,-0.134082,-0.046386
0.380839,0.221976,-0.369729,-0.036833,0.008716
-0.120247,0.017206,0.415599,-0.118836,-0.142256
-0.047551,0.206006,-0.439210,0.210201,-0.330452
0.282010,-0.155582,-0.029849,0.053983,-0.062499
-0.235517,-0.675792,0.433227,0.059761,-0.029355
-0.067947,0.336299,-0.031911,0.221635,-0.189862
0.025424,-0.047748,-0.124167,0.064916,0.025877
-0.439878,0.568204,0.169365,0.069403,0.224171
-0.611549,0.464508,-0.109651,0.203468,-0.066755
-0.235414,0.075016,-0.199726,0.259507,0.739201
-0.161496,0.414582,0.341221,-0.320273,0.239783
-0.200425,0.219977,0.007067,0.180558,-0.260381
0.145131,-0.007302,-0.060774,-0.278206,0.146654
-0.198105,0.334318,-0.491318,-0.252504,-0.386945
-0.096991,0.705932,0.444809,-0.038174,0.516221
-0.306677,0.015000,0.201510,0.113779,0.324241
-0.127956,-0.371877,0.076931,-0.261334,0.220948
-0.467191,-0.623044,0.207816,0.349458,-0.046447
-0.223986,0.415053,0.413651,0.007722,0.237840
-0.079172,-0.099909,0.154943,0.257827,-0.043430
0.135128,-0.326955,0.039657,-0.571517,-0.270664
-0.053197,0.061235,0.257539,0.358448,-0.541996
0.177004,0.451124,0.210609,0.171165,0.263536
0.062211,0.056832,-0.462780,0.310502,-0.289391
-0.353757,-0.125161,0.194571,0.440816,0.257548
-0.105836,-0.273435,-0.313059,-0.127359,-0.051978
0.336679,0.065305,0.204071,0.115020,-0.536396
0.214731,-0.299458,0.415958,-0.191309,0.436502
-0.097412,-0.103653,0.061461,-0.144102,-0.315377
0.253525,-0.398740,0.003769,0.355038,-0.083398
0.033037,0.089738,-0.132476,0.072633,-0.228090
0.491356,0.209533,0.291417,0.167353,-0.311198
0.348724,0.034987,-0.361861,0.069878,-0.094632
-0.404604,-0.018599,0.198257,0.167841,-0.052347
0.832953,0.339685,-0.319702,-0.331095,-0.590384
0.225495,-0.475117,0.431605,0.135314,-0.039406
0.288055,-0.015520,0.319507,-0.494990,0.116599
-0.198120,-0.126811,-0.132743,0.060195,-0.100090
0.012254,0.013833,-0.165050,0.016572,-0.612277
-0.252597,0.017094,0.013497,0.181382,0.143648
-0.160734,0.498196,0.386263,0.564189,0.349490
-0.077068,0.143268,-0.110259,-0.027001,-0.262628
0.013820,0.251973,0.059045,0.234855,0.144268
-0.002065,-0.418357,0.344681,-0.017476,0.153045
0.755227,0.075469,-0.389090,-0.114228,0.594234
-0.089797,-0.107490,-0.029806,0.056890,0.316336
-0.191282,-0.027517,0.217268,0.010828,-0.097495
-0.165939,-0.095288,-0.545961,-0.169125,0.643649
0.173824,0.035187,0.292087,0.057112,0.423714
0.022384,0.608289,-0.132262,-0.311289,0.280920
-0.030614,-0.545893,-0.118054,0.147580,0.313594
0.016126,0.192249,0.190600,0.321962,-0.136006
-0.398808,-0.004230,-0.008152,-0.113481,-0.224091
-0.194035,0.198085,-0.120456,-0.122709,-0.400317
0.182193,-0.164002,-0.209199,0.209421,0.402823
-0.015034,0.207312,0.371457,-0.095778,-0.067171
-0.266334,0.263807,-0.754046,0.226975,-0.193716
-0.466885,0.025141,0.401277,0.097268,0.216834
-0.192937,0.474101,-0.024938,-0.075195,0.026890
0.315222,0.104893,-0.514367,-0.450006,-0.037583
-0.036279,0.367292,-0.116988,-0.204093,-0.020898
0.153229,0.246884,0.012896,-0.090507,-0.557425
0.089010,-0.263693,0.186075,0.457618,0.368091
0.360047,0.048537,-0.001659,-0.576857,-0.069911
0.439921,-0.356908,-0.373170,-0.002412,0.419201
-0.240761,-0.145253,0.234086,0.074099,0.056132
-0.312866,0.197712,-0.085405,-0.179777,-0.340740
0.662986,-0.047984,0.341483,-0.430395,0.384804
-0.079208,0.272820,0.136772,0.065594,0.236669
-0.148653,-0.160849,0.115769,-0.065420,0.364290
-0.554047,0.094996,0.263605,0.226110,-0.224603
-0.167257,-0.195001,-0.213803,-0.230725,-0.304062
-0.091888,0.398043,-0.400065,-0.396810,-0.363650
0.645702,-0.140640,-0.270332,0.055495,0.285313
-0.244853,-0.460360,0.109960,-0.151829,-0.210831
0.386864,0.137589,-0.159606,-0.472876,0.242967
-0.121623,-0.065607,0.355567,0.099224,-0.596672
0.210355,-0.234345,0.154622,-0.176223,0.043120
-0.047319,0.469396,-0.006820,0.109641,0.187648
0.377482,0.246080,0.372693,-0.008874,0.374173
0.282598,0.191660,0.261694,-0.048511,-0.235042
-0.059682,-0.007788,0.408379,0.189999,0.089533
-0.069945,-0.433070,-0.032314,-0.012868,-0.009116
-0.131750,-0.492872,-0.235902,0.257799,-0.244607
0.201960,0.242126,-0.198887,0.256334,-0.149427
0.257591,0.423879,-0.039947,-0.019761,-0.158209
0.082191,0.046762,-0.014113,0.489753,0.612312
0.755381,-0.150833,-0.055040,0.070006,0.037039
0.060887,-0.048338,-0.661810,-0.135238,-0.265046
0.335748,0.113511,0.175880,0.106759,-0.414840
0.059123,0.576563,0.127446,0.014042,0.028917
0.211831,-0.194496,-0.177077,0.292265,-0.163560
0.267894,0.045373,-0.005782,-0.880032,-0.078258
-0.085414,0.413634,-0.191514,0.070053,-0.250552
-0.562610,0.122676,-0.252993,-0.244335,0.189858
0.229654,-0.444082,0.424111,-0.297298,-0.606415
0.132331,0.380578,-0.345219,-0.503072,0.009409
0.066268,-0.232804,0.457025,0.312152,-0.117139
0.027404,-0.233639,-0.481755,0.142505,0.003397
-0.237803,0.325998,0.285837,-0.213263,0.023968
-0.076913,-0.446410,0.129821,-0.089029,-0.005713
-0.332652,0.147917,-0.138395,-0.314367,-0.303782
-0.259553,-0.033062,0.186987,0.216787,-0.391301
0.363455,-0.050196,0.190970,-0.264932,-0.077325
-0.124285,0.313672,0.289747,0.093833,0.144197
0.326972,-0.042070,0.261893,-0.103769,-0.361275
-0.191006,0.298329,-0.162706,0.021401,-0.007891
-0.061877,0.350254,-0.057603,-0.159017,0.351937
-0.130416,0.207105,-0.099161,-0.125037,0.359302
0.381585,-0.140868,0.259142,-0.648965,-0.287480
-0.008179,-0.344011,-0.148879,0.489341,0.267341
0.064079,-0.251124,0.443696,-0.194027,-0.026235
-0.385716,0.252067,-0.334677,-0.072436,-0.056737
-0.110769,-0.161384,0.192226,-0.177958,-0.099304
0.054617,0.063755,0.062244,-0.323722,0.405633
-0.362509,0.022007,-0.321018,0.174795,-0.300916
0.309872,-0.148318,-0.136610,0.012679,-0.404818
-0.313948,-0.530577,-0.418035,-0.252277,-0.200990
-0.122059,-0.166888,0.036637,-0.474015,-0.024141
0.172794,-0.100687,0.497139,-0.006136,-0.248298
0.064755,0.195206,0.187516,-0.188876,0.193428
-0.011194,0.028496,-0.487370,0.143351,-0.409227
0.641464,-0.112908,-0.323647,-0.095629,-0.306804
0.182785,-0.089551,-0.197412,0.176161,0.002120
-0.246034,-0.086482,-0.569659,-0.014612,-0.020629
-0.282854,0.470533,-0.224300,0.347217,0.027459
0.128271,0.015227,-0.347568,0.165267,-0.769852
-0.146587,-0.119882,0.002470,0.161558,-0.185328
0.006267,0.120989,0.203064,0.067596,0.096222
-0.111645,0.310393,0.177380,-0.283500,0.259144
-0.561444,-0.357922,0.144985,-0.233108,-0.161561
0.005489,-0.481503,-0.325118,-0.016478,0.190229
0.245319,0.137075,0.506292,0.491682,0.136129
0.052302,0.320561,0.234220,-0.401822,-0.253245
0.559874,-0.339753,-0.262112,-0.374918,0.179145
0.183940,0.660090,-0.096533,-0.157324,0.288723
0.042930,0.458703,-0.199200,0.055906,0.370429
-0.378774,-0.247389,0.044094,-0.200280,-0.124139
0.046432,-0.318265,0.140323,0.255525,-0.210263
-0.116787,-0.199895,0.141820,-0.018420,0.184715
-0.237098,0.352473,-0.509981,0.191011,-0.030757
0.120551,0.262761,-0.622721,0.304340,-0.159873
0.002631,0.282449,-0.139517,0.122329,-0.181195
-0.000847,0.533518,-0.291195,-0.036423,0.321910
0.114895,0.520012,0.697802,0.269419,0.333107
-0.135081,-0.084331,-0.056550,-0.244896,-0.033144
-0.675525,0.049404,0.124692,0.046161,-0.057944
-0.114429,-0.279260,0.074874,-0.049697,-0.369856
-0.187847,0.253986,-0.133634,-0.103665,-0.051750
0.176621,-0.620574,0.175260,0.240144,-0.591501
0.133820,-0.093064,-0.246328,-0.042452,-0.635788
-0.193788,-0.100658,0.016283,-0.121430,-0.234323
-0.000532,-0.260214,0.249395,0.075494,0.163351
0.055907,-0.015298,-0.012331,-0.314182,0.428340
-0.585618,-0.034046,-0.112976,-0.236581,-0.125236
-0.052998,-0.121597,-0.463837,0.182687,-0.058661
0.297123,-0.175090,-0.463120,0.440663,0.373972
0.131491,-0.117038,0.075090,0.465139,-0.004457
0.295496,-0.099332,0.052045,0.264711,-0.269094
-0.229638,-0.138587,0.160231,0.040881,-0.353666
-0.130804,-0.008299,0.001192,-0.322177,0.331406
0.080100,-0.248274,-0.052423,0.020403,0.004455
-0.176833,0.480144,-0.138102,0.044909,-0.161766
-0.498598,0.176664,-0.272341,-0.353650,0.013981
0.054037,-0.254726,-0.055980,0.007939,-0.515696
-0.217900,-0.029850,0.350231,0.244469,-0.051913
-0.355219,0.109338,-0.081854,0.298833,-0.129940
-0.291453,0.324199,-0.556278,0.183435,0.044102
-0.211144,-0.256643,0.477674,0.235332,0.174886
0.026717,-0.401516,0.096468,-0.446859,0.331300
1.006904,-0.035431,0.037043,0.034110,0.173697
0.476508,-0.502355,-0.344858,0.156548,-0.184708
0.312086,0.019742,-0.001448,-0.183879,-0.536206
0.122621,-0.077042,0.479747,0.078307,-0.226465
0.418772,0.069794,0.377529,0.104775,-0.280996
0.174926,0.045676,-0.210526,0.516065,0.005885
-0.055566,-0.094883,-0.382223,-0.256972,-0.066680
-0.068228,-0.056326,-0.190190,0.276468,-0.954692
0.112597,0.170361,-0.158097,-0.238986,-0.061730
0.424398,-0.193677,0.179631,0.348182,0.495188
0.193922,-0.318583,0.282829,-0.165281,-0.100837
-0.165707,0.431462,0.291519,-0.372543,0.366326
0.161111,-0.658425,-0.171945,-0.161646,-0.177116
-0.297340,-0.756098,-0.107197,-0.075560,-0.354439
-0.365934,-0.105127,0.261084,-0.151166,-0.177495
0.068414,-0.160017,0.160768,0.127677,0.724254
0.338300,-0.103478,0.541897,-0.099220,-0.222287
-0.242334,0.073259,-0.169581,0.200172,0.012828
0.170941,-0.124742,-0.276239,-0.000047,-0.298823
-0.117962,-0.575701,0.146191,-0.087724,0.359530
-0.142654,-0.316549,-0.006121,0.093998,-0.480502
-0.024234,-0.270111,-0.070840,0.624515,0.148737
0.263427,0.103864,-0.135156,-0.025426,0.001530
-0.217379,-0.610242,-0.197840,-0.183679,0.007354
0.092951,0.079113,0.119622,0.339736,-0.186713
-0.528737,-0.277835,-0.029768,-0.111408,-0.494128
0.006627,-0.170566,-0.153068,0.768862,-0.143733
0.380943,-0.127554,-0.338283,-0.053222,0.143348
0.208236,-0.301578,-0.024021,0.263319,-0.179366
0.102712,-0.215322,-0.434280,-0.673980,0.255439
-0.074713,0.301651,-0.129902,0.201584,-0.013914
-0.561738,-0.035062,-0.086529,0.238630,-0.388732
-0.134773,-0.282762,0.315950,-0.172465,-0.087527
-0.401919,0.024090,-0.065900,-0.178978,-0.140997
-0.478258,-0.137052,-0.067070,-0.474830,0.271394
-0.660981,-0.216396,-0.213629,-0.055783,-0.015863
0.165612,0.111556,0.692186,-0.405393,-0.756727
-0.240853,0.357946,0.187776,0.390890,0.212721
-0.146626,-0.046328,-0.104723,-0.160128,-0.013382
-0.056999,-0.235305,0.248312,-0.071360,-0.311002
0.029289,-0.238364,-0.224041,-0.084045,-0.293826
0.191509,0.607784,0.007141,0.269891,0.248938
0.182104,-0.447421,-0.058037,-0.263267,0.683167
0.048800,-0.120487,-0.024047,-0.055899,0.239048
-0.127215,0.077164,-0.007356,0.152557,0.153571
-0.114913,-0.311738,-0.258630,0.151162,-0.359649
0.442545,-0.330101,0.130027,-0.301479,-0.404818
0.170984,-0.432485,-0.217882,-0.257073,0.243427
0.264319,-0.033889,0.100708,-0.209786,0.180239
-0.024680,-0.205143,-0.126841,-0.116384,0.109616
-0.312949,-0.005307,-0.099014,-0.245666,-0.038295
0.039728,0.028768,0.184297,0.089533,-0.224627
0.152663,-0.027965,-0.093139,0.113417,-0.085645
0.168107,-0.007742,-0.058829,0.100862,0.285526
0.105765,-0.143279,0.155561,0.341803,0.084490
0.190131,-0.631697,-0.100892,-0.251482,0.257869
-0.428023,0.343965,-0.014513,0.288333,-0.225780
0.367486,-0.257754,0.031952,-0.196100,0.091681
-0.188148,0.306471,-0.168041,0.282173,-0.389248
0.088120,0.055582,-0.578189,-0.243180,0.477085
-0.049262,0.119031,-0.023018,0.403154,0.238110
0.682202,-0.087365,0.018976,-0.413112,-0.212127
0.082608,-0.160213,-0.110488,0.276971,-0.401962
-0.139023,0.427397,-0.013262,0.253428,0.079038
0.626597,-0.111648,0.161897,0.052303,-0.002795
-0.461549,0.004072,0.441311,-0.299607,-0.109666
0.038521,0.125285,-0.379123,0.023568,-0.015167
-0.174442,-0.330022,-0.123209,-0.794788,-0.023371
-0.280704,0.022557,0.431172,0.311399,0.207245
-0.198520,0.261416,0.333674,-0.001999,-0.558380
0.494381,-0.169037,0.096990,-0.281006,0.077267
0.033875,-0.119351,0.064385,0.158176,-0.197740
0.183605,0.454421,0.231316,0.522964,-0.815125
-0.160911,-0.167509,0.100859,-0.098776,0.027922
0.443251,-0.533718,0.813728,0.079388,-0.140309
-0.292794,-0.322155,-0.074960,0.488719,0.005418
-0.072057,-0.252516,0.019261,0.030321,-0.167626
0.291711,0.275706,-0.573887,0.037857,-0.341303
-0.259516,-0.198364,0.169876,0.051800,0.026360
0.085845,-0.255700,0.186231,0.522453,-0.326712
0.399857,0.261748,-0.182060,-0.136744,0.203499
0.687526,-0.004230,-0.329226,-0.219574,0.086272
-0.122820,-0.432259,-0.159614,-0.667338,0.191600
0.222142,-0.216310,0.465004,-0.047334,-0.175691
0.369740,0.360843,0.388458,-0.047659,0.395510
-0.202139,-0.180083,0.352356,0.157687,0.356258
0.206035,0.004790,0.340633,0.308544,0.007492
-0.443122,0.360235,-0.017513,-0.203506,0.417814
0.051418,-0.101014,-0.175159,0.230077,0.210743
-0.181155,0.253665,0.217712,0.165375,-0.042303
0.045661,-0.117230,-0.116422,0.511428,0.011652
-0.135601,-0.093960,-0.240526,0.024311,-0.282021
0.165623,0.132415,0.082993,-0.360332,-0.074865
-0.046241,-0.307323,-0.026375,0.338687,-0.122536
-0.002192,0.115856,-0.148004,-0.243717,0.267187
0.015304,0.000995,0.224543,0.258107,-0.386767
-0.087823,0.096683,0.258195,0.199846,-0.088534
0.159993,-0.111886,0.367894,-0.333251,0.287053
0.111262,0.139036,0.031342,0.007149,-0.398223
0.223837,-0.257129,0.370936,-0.374894,0.049540
-0.259041,0.352160,0.333541,-0.216655,-0.540230
0.018258,0.109887,0.228229,0.287055,-0.285645
-0.311563,0.255461,-0.046576,-0.503057,0.280363
0.178851,0.019303,-0.463776,0.084628,-0.161538
-0.093741,0.006631,-0.129202,0.275134,0.312173
-0.110927,-0.027435,0.205645,0.084212,-0.039804
-0.002471,-0.086378,0.041599,-0.205716,0.365729
-0.148382,0.307237,0.159694,-0.231199,-0.104336
0.552441,0.054583,-0.298142,0.300988,-0.291691
-0.134577,-0.701792,-0.246403,-0.282806,0.218963
-0.418975,0.407500,0.454749,0.369924,-0.121633
0.081124,0.125190,0.033479,-0.522917,-0.202654
-0.144487,0.400332,0.277210,-0.102577,0.074960
-0.111207,-0.360791,-0.293074,-0.001072,-0.185539
0.463747,0.019773,0.280740,0.351241,-0.075842
0.226862,-0.169845,-0.171745,0.009694,-0.029782
0.007849,-0.127284,-0.158985,0.133246,0.057883
0.353359,-0.067518,-0.514909,-0.089538,-0.179156
0.065886,-0.076175,0.407779,0.183671,0.454301
-0.342794,-0.159746,0.373719,-0.267431,0.517336
0.306911,-0.594719,0.484058,-0.123607,0.019267
-0.051239,0.445277,-0.176167,0.109087,0.052540
0.404041,-0.635894,0.600718,-0.076234,-0.191015
-0.080583,-0.211063,0.360431,0.007826,0.027518
0.347779,0.562839,-0.065569,-0.136015,-0.025182
-0.209392,0.378821,-0.051272,0.196208,-0.305504
0.548621,0.426514,0.175136,0.139029,-0.029950
0.275799,-0.312700,-0.341821,0.038743,-0.205775
0.355633,0.412162,0.326841,0.081593,0.133465
0.128848,-0.221058,0.013989,0.298008,0.008701
-0.196413,0.777200,-0.106287,0.370339,-0.143733
-0.127423,-0.152695,0.268864,-0.238269,0.492986
0.178632,0.288373,-0.018641,0.060904,0.198922
-0.167723,0.446769,0.255451,-0.383221,0.460121
-0.031173,-0.048019,0.127656,-0.084033,-0.035719
-0.101368,0.268040,0.160005,-0.437135,0.008366
-0.125292,-0.227690,-0.046906,0.320206,-0.232673
-0.031999,0.143019,-0.259982,0.188065,0.401333
0.587227,-0.021833,-0.182335,-0.594782,-0.267524
0.139559,0.094145,-0.046578,0.295455,0.344893
-0.009079,-0.125955,-0.218755,0.099303,0.321841
0.063527,0.405313,0.005086,0.110437,-0.160781
-0.210347,-0.055504,-0.279419,0.281237,-0.205058
0.225559,0.187254,0.169542,-0.213113,0.462104
0.279772,0.006755,0.067142,-0.367860,-0.238957
-0.201528,0.792232,-0.575428,-0.164686,0.255269
-0.014198,-0.092405,-0.011013,0.049687,0.378005
0.075813,0.412253,-0.125403,0.089546,0.076294
-0.072576,0.354340,-0.206646,-0.357211,0.298676
0.018613,0.286956,0.206106,0.547589,0.277200
0.140954,-0.211346,0.191232,-0.209835,0.009705
-0.084576,-0.078635,0.230608,-0.113638,0.066278
0.157091,-0.232368,0.500217,0.027719,-0.193773
0.060917,-0.595132,0.555652,0.441992,-0.089317
-0.032289,0.409926,-0.193025,0.031740,-0.274631
0.342570,-0.083998,-0.551465,-0.212340,-0.322788
0.006380,0.491485,0.051197,-0.098088,0.177636
0.059734,-0.263506,0.058827,-0.330393,-0.328347
-0.386502,0.312819,0.308112,-0.153334,-0.146895
0.160823,0.130063,0.001953,0.091736,-0.045302
-0.126873,-0.471003,-0.312566,-0.097539,0.008629
0.028500,0.076637,-0.630121,0.100305,-0.452168
-0.428619,-0.360739,0.374777,-0.081724,0.276991
-0.465605,0.086975,0.178419,-0.045027,-0.122620
-0.188833,0.021743,0.178771,-0.635098,0.066481
0.168822,0.421693,-0.068324,-0.202216,-0.034606
-0.268362,-0.052132,0.233270,0.528994,-0.422883
0.386931,-0.206298,-0.012653,0.118898,0.078305
-0.014434,-0.457002,-0.220981,-0.318054,0.205341
0.281021,0.366916,0.150827,0.049134,0.022573
-0.026921,-0.746214,0.048880,0.404518,0.344917
0.143237,-0.073275,0.128885,0.279208,0.057264
0.024026,-0.150198,-0.182889,-0.427889,0.233903
-0.344843,-0.419461,-0.097802,-0.119435,0.253085
-0.265940,0.457958,-0.275348,0.164776,-0.325813
0.503289,0.081577,0.023046,-0.018585,0.023951
-0.158067,0.126713,0.190372,0.188741,0.341991
0.177745,0.087490,-0.160496,0.626727,-0.229138
0.096873,-0.301136,-0.062534,-0.223630,0.424932
-0.336370,-0.114390,0.136763,0.169477,0.164701
-0.019911,-0.547448,0.206027,0.040903,0.276200
-0.019634,-0.125971,-0.774651,-0.665192,0.213339
-0.493398,-0.185777,0.419319,0.027170,0.085362
-0.311393,0.000774,-0.179622,-0.009730,0.283986
-0.443757,0.109536,0.259040,-0.236444,0.285269
-0.112494,-0.020187,0.095493,-0.007842,0.246458
0.124032,-0.352738,0.210111,-0.181883,-0.006170
0.365088,0.460521,0.119605,-0.367576,-0.227770
0.110173,-0.310700,-0.040613,0.204788,0.095548
-0.048856,-0.064695,0.487489,-0.289764,-0.020868
0.104055,-0.013224,-0.027175,0.138931,0.308204
0.118302,-0.014844,-0.296675,0.296511,-0.130265
-0.432835,0.146671,0.396997,0.061914,-0.229914
0.478975,-0.002284,-0.083448,-0.002244,-0.113793
0.110619,-0.334081,0.238951,-0.144466,-0.170404
0.049826,0.051528,-0.117716,0.027253,0.360310
0.072450,-0.134592,-0.392443,0.177063,-0.189507
-0.158488,-0.106885,0.336366,0.089135,0.099674
0.120444,-0.224895,-0.169933,-0.395031,-0.394191
0.108644,-0.218546,-0.069945,-0.004186,-0.181523
-0.136477,0.134683,0.429458,0.594746,0.076795
-0.617499,0.337033,0.081043,-0.608865,0.053447
0.057252,0.197249,-0.522825,-0.375612,0.008115
-0.494063,-0.279675,0.172338,-0.511121,-0.537465
-0.091053,-0.456889,0.245215,-0.057029,0.551027
0.079477,-0.028171,-0.642865,0.161432,0.113816
0.005286,0.182235,0.227760,0.056618,-0.291216
0.253829,-0.296066,0.401332,-0.278809,-0.134765
-0.296964,-0.259167,-0.353010,0.062782,-0.514537
0.105076,-0.247740,-0.541476,-0.722178,0.095267
0.221727,0.163523,0.135777,-0.102527,0.383327
-0.022773,0.060830,-0.090721,-0.052934,0.007347
-0.144425,-0.127282,0.008212,0.259405,-0.460746
0.089550,-0.326906,0.018037,-0.091518,-0.238942
-0.326319,0.018805,-0.311247,0.427532,-0.209939
0.694398,0.221519,-0.105845,0.121712,0.302358
-0.089292,-0.231697,-0.132158,0.001917,0.048420
-0.411664,0.056553,-0.201324,0.358899,0.230067
-0.086720,-0.465256,-0.312414,0.188759,0.118025
0.112146,-0.300443,0.009300,-0.149072,-0.039456
0.305900,0.400230,-0.457629,-0.058590,0.038477
0.283754,-0.118555,-0.267569,-0.380668,-0.402904
0.177837,-0.126597,-0.119356,0.113057,-0.398794
0.236901,-0.061843,0.041802,-0.494738,0.198063
0.089082,-0.504675,0.096796,-0.079264,-0.290015
-0.260464,0.411764,-0.245690,0.519915,-0.465232
0.127770,0.122329,0.236291,0.050400,-0.250842
0.209845,0.109336,-0.578496,0.201672,0.319590
-0.067524,-0.250070,0.042570,-0.388657,-0.151770
-0.183916,-0.241663,-0.164397,-0.200396,0.224512
0.182266,-0.416565,-0.526801,-0.457592,-0.160368
-0.295747,0.094811,-0.021220,0.260816,0.113252
-0.031528,-0.181834,0.440436,-0.319007,-0.306024
0.169435,0.040216,0.243541,-0.415880,-0.492563
-0.062900,0.093618,-0.147864,-0.253817,-0.074696
-0.501888,0.248984,0.272637,0.163103,0.390176
-0.446863,0.044535,0.179181,-0.246508,-0.108995
0.301411,-0.726816,0.506900,-0.030124,-0.144747
-0.149021,-0.045571,0.072759,0.455014,0.211931
0.479801,-0.563171,0.277241,-0.175899,-0.222784
0.221725,0.301219,0.039326,-0.581081,0.398110
0.030155,0.208909,-0.382356,-0.306204,-0.045500
0.498536,0.166570,0.043771,0.282640,0.114550
0.196771,-0.380271,-0.156966,0.084757,-0.415357
-0.143535,0.274110,0.125432,-0.174783,0.177051
-0.098210,-0.280452,0.034642,-0.015633,0.120600
-0.049085,-0.672909,0.180546,0.271226,0.042152
0.089744,0.333156,0.131202,-0.444295,0.213880
-0.069857,-0.059452,0.351841,0.039476,-0.232360
0.059565,0.279300,0.442358,0.332152,-0.711385
-0.246580,0.302381,0.105430,0.358631,0.118752
0.176062,0.059487,0.252195,0.355203,-0.475353
-0.049730,0.050934,-0.337631,0.344657,-0.672173
-0.020144,0.081584,-0.059755,0.151778,-0.130233
0.060378,-0.112753,-0.031711,0.137214,0.189239
0.241513,0.093298,-0.492812,0.207040,-0.279844
0.246755,-0.231419,-0.018227,0.073610,-0.142637
-0.288577,0.382629,0.259002,-0.014236,0.093087
-0.133657,0.263505,-0.470137,0.162001,0.016319
-0.285112,-0.098091,-0.219118,0.264930,0.372033
0.190508,-0.241972,-0.191173,0.207234,-0.081072
